INDICATOR_code,Indicator,LOCATION,Country,Time,Value,Flag Codes,Flags
21643,GERD - Medical and health sciences (in '000 local currency),AZE,Azerbaijan,2014,7900,,
21643,GERD - Medical and health sciences (in '000 local currency),AZE,Azerbaijan,2015,10000,,
21643,GERD - Medical and health sciences (in '000 local currency),AZE,Azerbaijan,2016,9000,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2011,8555,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2012,12964,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2013,18609,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2014,16566,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2015,15536,,
21643,GERD - Medical and health sciences (in '000 local currency),BLR,Belarus,2016,17130,,
21643,GERD - Medical and health sciences (in '000 local currency),BGR,Bulgaria,2011,186874,,
21643,GERD - Medical and health sciences (in '000 local currency),BGR,Bulgaria,2012,216666,,
21643,GERD - Medical and health sciences (in '000 local currency),BGR,Bulgaria,2013,226130,,
21643,GERD - Medical and health sciences (in '000 local currency),BGR,Bulgaria,2014,240512,,
21643,GERD - Medical and health sciences (in '000 local currency),BGR,Bulgaria,2015,268886,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2011,45490046,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2012,49601969,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2013,57368522,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2014,64107348,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2015,58856616,,
21643,GERD - Medical and health sciences (in '000 local currency),CHL,Chile,2016,63522871,,
21643,GERD - Medical and health sciences (in '000 local currency),CRI,Costa Rica,2012,4437840,,
21643,GERD - Medical and health sciences (in '000 local currency),CRI,Costa Rica,2013,6197520,,
21643,GERD - Medical and health sciences (in '000 local currency),CRI,Costa Rica,2014,8022160,,
21643,GERD - Medical and health sciences (in '000 local currency),HRV,Croatia,2011,337470,,
21643,GERD - Medical and health sciences (in '000 local currency),HRV,Croatia,2012,399490,,
21643,GERD - Medical and health sciences (in '000 local currency),HRV,Croatia,2013,430877,,
21643,GERD - Medical and health sciences (in '000 local currency),HRV,Croatia,2014,494438,,
21643,GERD - Medical and health sciences (in '000 local currency),HRV,Croatia,2015,648780,,
21643,GERD - Medical and health sciences (in '000 local currency),CYP,Cyprus,2011,3707,,
21643,GERD - Medical and health sciences (in '000 local currency),CYP,Cyprus,2012,3605,,
21643,GERD - Medical and health sciences (in '000 local currency),CYP,Cyprus,2013,3068,,
21643,GERD - Medical and health sciences (in '000 local currency),CYP,Cyprus,2014,3782,,
21643,GERD - Medical and health sciences (in '000 local currency),CYP,Cyprus,2015,3085,,
21643,GERD - Medical and health sciences (in '000 local currency),ECU,Ecuador,2011,3955.17295,,
21643,GERD - Medical and health sciences (in '000 local currency),ECU,Ecuador,2012,6257.14919,,
21643,GERD - Medical and health sciences (in '000 local currency),ECU,Ecuador,2013,14077.92694,,
21643,GERD - Medical and health sciences (in '000 local currency),ECU,Ecuador,2014,21126.66,,
21643,GERD - Medical and health sciences (in '000 local currency),SLV,El Salvador,2011,600,,
21643,GERD - Medical and health sciences (in '000 local currency),SLV,El Salvador,2012,817.53,,
21643,GERD - Medical and health sciences (in '000 local currency),SLV,El Salvador,2013,1190,,
21643,GERD - Medical and health sciences (in '000 local currency),SLV,El Salvador,2014,6674.94,,
21643,GERD - Medical and health sciences (in '000 local currency),SLV,El Salvador,2015,2910,,
21643,GERD - Medical and health sciences (in '000 local currency),EST,Estonia,2011,21500,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),EST,Estonia,2012,26570,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),EST,Estonia,2013,29302,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),EST,Estonia,2014,29287,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),EST,Estonia,2015,32480,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),GTM,Guatemala,2011,61400,,
21643,GERD - Medical and health sciences (in '000 local currency),GTM,Guatemala,2012,59600,,
21643,GERD - Medical and health sciences (in '000 local currency),GTM,Guatemala,2013,59732,,
21643,GERD - Medical and health sciences (in '000 local currency),GTM,Guatemala,2014,37931,,
21643,GERD - Medical and health sciences (in '000 local currency),GTM,Guatemala,2015,38700,,
21643,GERD - Medical and health sciences (in '000 local currency),KGZ,Kyrgyzstan,2011,44500,,
21643,GERD - Medical and health sciences (in '000 local currency),KGZ,Kyrgyzstan,2014,54409.6,,
21643,GERD - Medical and health sciences (in '000 local currency),KGZ,Kyrgyzstan,2015,55586.8,,
21643,GERD - Medical and health sciences (in '000 local currency),KGZ,Kyrgyzstan,2016,55546.991,,
21643,GERD - Medical and health sciences (in '000 local currency),LVA,Latvia,2011,15652,,
21643,GERD - Medical and health sciences (in '000 local currency),LTU,Lithuania,2011,25081,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),LTU,Lithuania,2012,22764,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),LTU,Lithuania,2013,33133,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),LTU,Lithuania,2014,32749,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),LTU,Lithuania,2015,37483,‡,UIS Estimation
21643,GERD - Medical and health sciences (in '000 local currency),MKD,The former Yugoslav Republic of Macedonia,2016,612200,,
21643,GERD - Medical and health sciences (in '000 local currency),MDG,Madagascar,2011,1495960,,
21643,GERD - Medical and health sciences (in '000 local currency),MDG,Madagascar,2016,650000,,
21643,GERD - Medical and health sciences (in '000 local currency),MYS,Malaysia,2011,424200,,
21643,GERD - Medical and health sciences (in '000 local currency),MYS,Malaysia,2012,340700,,
21643,GERD - Medical and health sciences (in '000 local currency),MYS,Malaysia,2014,818430,,
21643,GERD - Medical and health sciences (in '000 local currency),MYS,Malaysia,2015,1206370,,
21643,GERD - Medical and health sciences (in '000 local currency),MLT,Malta,2011,10557,,
21643,GERD - Medical and health sciences (in '000 local currency),MLT,Malta,2012,17238,,
21643,GERD - Medical and health sciences (in '000 local currency),MLT,Malta,2013,14412,,
21643,GERD - Medical and health sciences (in '000 local currency),MLT,Malta,2014,12407,,
21643,GERD - Medical and health sciences (in '000 local currency),MLT,Malta,2015,17458,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2011,36000,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2013,35000,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2014,43200,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2015,48700,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2016,47600,,
21643,GERD - Medical and health sciences (in '000 local currency),MDA,Republic of Moldova,2017,47300,,
21643,GERD - Medical and health sciences (in '000 local currency),MNG,Mongolia,2011,2336600,,
21643,GERD - Medical and health sciences (in '000 local currency),MNG,Mongolia,2013,4361100,,
21643,GERD - Medical and health sciences (in '000 local currency),MNG,Mongolia,2014,4215600,,
21643,GERD - Medical and health sciences (in '000 local currency),MNG,Mongolia,2015,3189900,,
21643,GERD - Medical and health sciences (in '000 local currency),MNG,Mongolia,2016,5196600,,
21643,GERD - Medical and health sciences (in '000 local currency),MOZ,Mozambique,2015,570710,,
21643,GERD - Medical and health sciences (in '000 local currency),PRY,Paraguay,2011,9462560,,
21643,GERD - Medical and health sciences (in '000 local currency),PRY,Paraguay,2012,11922510,,
21643,GERD - Medical and health sciences (in '000 local currency),PRY,Paraguay,2014,26834687.97,,
21643,GERD - Medical and health sciences (in '000 local currency),PRY,Paraguay,2015,40857986.65,,
21643,GERD - Medical and health sciences (in '000 local currency),ROU,Romania,2012,280781,,
21643,GERD - Medical and health sciences (in '000 local currency),ROU,Romania,2013,303682,,
21643,GERD - Medical and health sciences (in '000 local currency),ROU,Romania,2014,266863,,
21643,GERD - Medical and health sciences (in '000 local currency),ROU,Romania,2015,394158,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2011,20211900,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2012,21774100,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2013,23398600,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2014,26410300,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2015,31887000,,
21643,GERD - Medical and health sciences (in '000 local currency),RUS,Russian Federation,2016,37809300,,
21643,GERD - Medical and health sciences (in '000 local currency),SGP,Singapore,2011,1372800,,
21643,GERD - Medical and health sciences (in '000 local currency),SGP,Singapore,2012,1404070,,
21643,GERD - Medical and health sciences (in '000 local currency),SGP,Singapore,2013,1367697,,
21643,GERD - Medical and health sciences (in '000 local currency),SGP,Singapore,2014,1578060,,
21643,GERD - Medical and health sciences (in '000 local currency),SVN,Slovenia,2011,22984,,
21643,GERD - Medical and health sciences (in '000 local currency),SVN,Slovenia,2012,24473,,
21643,GERD - Medical and health sciences (in '000 local currency),SVN,Slovenia,2013,25885,,
21643,GERD - Medical and health sciences (in '000 local currency),SVN,Slovenia,2014,27051,,
21643,GERD - Medical and health sciences (in '000 local currency),SVN,Slovenia,2015,119794,,
21643,GERD - Medical and health sciences (in '000 local currency),ZAF,South Africa,2011,3819180,,
21643,GERD - Medical and health sciences (in '000 local currency),ZAF,South Africa,2012,4107641,,
21643,GERD - Medical and health sciences (in '000 local currency),ZAF,South Africa,2013,4668417,,
21643,GERD - Medical and health sciences (in '000 local currency),TJK,Tajikistan,2011,2227.4,,
21643,GERD - Medical and health sciences (in '000 local currency),TJK,Tajikistan,2013,3200,,
21643,GERD - Medical and health sciences (in '000 local currency),TJK,Tajikistan,2014,3400,,
21643,GERD - Medical and health sciences (in '000 local currency),TJK,Tajikistan,2015,3500,,
21643,GERD - Medical and health sciences (in '000 local currency),TJK,Tajikistan,2016,4500,,
21643,GERD - Medical and health sciences (in '000 local currency),THA,Thailand,2011,5313480.558,,
21643,GERD - Medical and health sciences (in '000 local currency),THA,Thailand,2014,6551000,,
21643,GERD - Medical and health sciences (in '000 local currency),THA,Thailand,2015,7905000,,
21643,GERD - Medical and health sciences (in '000 local currency),THA,Thailand,2016,9176000,,
21643,GERD - Medical and health sciences (in '000 local currency),TTO,Trinidad and Tobago,2011,2500,,
21643,GERD - Medical and health sciences (in '000 local currency),TTO,Trinidad and Tobago,2012,2600,,
21643,GERD - Medical and health sciences (in '000 local currency),TTO,Trinidad and Tobago,2013,3800,,
21643,GERD - Medical and health sciences (in '000 local currency),TTO,Trinidad and Tobago,2014,9300,,
21643,GERD - Medical and health sciences (in '000 local currency),TTO,Trinidad and Tobago,2015,9300,,
21643,GERD - Medical and health sciences (in '000 local currency),UGA,Uganda,2014,15319700,,
21643,GERD - Medical and health sciences (in '000 local currency),UKR,Ukraine,2011,486690.4,,
21643,GERD - Medical and health sciences (in '000 local currency),UKR,Ukraine,2013,440000,,
21643,GERD - Medical and health sciences (in '000 local currency),UKR,Ukraine,2014,571700,,
21643,GERD - Medical and health sciences (in '000 local currency),UKR,Ukraine,2015,471300,,
21643,GERD - Medical and health sciences (in '000 local currency),UKR,Ukraine,2016,324000,,
21643,GERD - Medical and health sciences (in '000 local currency),URY,Uruguay,2011,448428.1437,,
21643,GERD - Medical and health sciences (in '000 local currency),URY,Uruguay,2012,501685.4898,,
21643,GERD - Medical and health sciences (in '000 local currency),URY,Uruguay,2013,276682.8069,,
21643,GERD - Medical and health sciences (in '000 local currency),URY,Uruguay,2014,745208.2303,,
21643,GERD - Medical and health sciences (in '000 local currency),URY,Uruguay,2015,821694.7,,
21643,GERD - Medical and health sciences (in '000 local currency),MAC,"China, Macao Special Administrative Region",2013,38787.2,,
21643,GERD - Medical and health sciences (in '000 local currency),MAC,"China, Macao Special Administrative Region",2014,33066.3836,,
21643,GERD - Medical and health sciences (in '000 local currency),MAC,"China, Macao Special Administrative Region",2015,93250,,
21643,GERD - Medical and health sciences (in '000 local currency),MAC,"China, Macao Special Administrative Region",2016,223177.35,,
21643,GERD - Medical and health sciences (in '000 local currency),MAC,"China, Macao Special Administrative Region",2017,144446,,
