"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ISL","Iceland","2014","2014",254273.39268,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ISL","Iceland","2015","2015",287937.11749,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ISL","Iceland","2016","2016",295941.98175,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2011","2011",2781335.39762,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2012","2012",2819191.96297,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2013","2013",2882270.79629,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2014","2014",3015759.3522,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2015","2015",2966106.44778,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","IRL","Ireland","2016","2016",3069515.73684,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2011","2011",20867329.86101,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2012","2012",21302134.96249,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2013","2013",21540422.29909,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2014","2014",22147424.0973,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2015","2015",22320123.99486,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ITA","Italy","2016","2016",21587216.19214,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2011","2011",131765545.7472,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2012","2012",132264877.49295,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2013","2013",139361572.86096,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2014","2014",143481511.96764,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2015","2015",140177194.7849,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","JPN","Japan","2016","2016",135589447.41002,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2011","2011",55358725.11758,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2012","2012",60892386.41086,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2013","2013",64570169.41531,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2014","2014",68983058.8716,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2015","2015",69721964.42429,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","KOR","Republic of Korea","2016","2016",71941720.94327,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2011","2011",537076.88429,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2012","2012",465632.66023,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2013","2013",494020.49317,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2014","2014",505333.62945,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2015","2015",524492.27575,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","LUX","Luxembourg","2016","2016",528963.49672,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2011","2011",7657133.12981,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2012","2012",7554310.15391,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2013","2013",7840762.53628,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2014","2014",8579610.74287,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2015","2015",8755799.59276,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","MEX","Mexico","2016","2016",8363092.92711,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2011","2011",12534805.22269,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2012","2012",12639470.59636,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2013","2013",12701453.96455,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2014","2014",13201639.35115,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2015","2015",13518564.7378,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NLD","Netherlands","2016","2016",14014352.18737,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NZL","New Zealand","2011","2011",1446832.98638,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NZL","New Zealand","2013","2013",1418432.30074,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NZL","New Zealand","2015","2015",1678071.86444,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2011","2011",3801852.59291,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2012","2012",3889082.16809,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2013","2013",4006089.52739,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2014","2014",4238303.15498,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2015","2015",4874880.44094,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","NOR","Norway","2016","2016",5186554.55139,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2011","2011",5243224.75799,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2012","2012",6291577.95376,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2013","2013",6304377.80326,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2014","2014",7031994.82559,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2015","2015",7796140.76551,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","POL","Poland","2016","2016",7713227.72046,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2011","2011",3522066.341,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2012","2012",3196742.52322,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2013","2013",3042801.17115,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2014","2014",2985076.33456,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2015","2015",2928483.26448,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","PRT","Portugal","2016","2016",3031019.3004,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2011","2011",767716.90241,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2012","2012",947164.63763,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2013","2013",983579.67916,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2014","2014",1079912.33435,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2015","2015",1497696.82941,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SVK","Slovakia","2016","2016",1039716.16436,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2011","2011",16723506.88171,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2012","2012",15778193.95732,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2013","2013",15276677.33636,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2014","2014",15081788.95105,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2015","2015",15400897.02121,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ESP","Spain","2016","2016",15459989.12107,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2011","2011",11068101.8707,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2012","2012",11145643.93315,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2013","2013",11368933.55817,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2014","2014",11099859.57956,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2015","2015",12042930.15082,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","SWE","Sweden","2016","2016",12392202.61893,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHE","Switzerland","2012","2012",11003436.54342,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHE","Switzerland","2015","2015",12304401.66034,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","TUR","Turkey","2011","2011",8414705.82518,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","TUR","Turkey","2012","2012",9173666.29342,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","TUR","Turkey","2013","2013",9785774.44777,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","TUR","Turkey","2014","2014",10826621.41251,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","TUR","Turkey","2015","2015",11762185.51491,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",33849924.98823,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",32873940.9348,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",34492499.17941,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",35936056.79167,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",36972760.78295,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",38004080.76765,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2011","2011",382683548.95444,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2012","2012",379745077.101,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2013","2013",391324449.84435,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2014","2014",402715053.19384,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2015","2015",415222363.81873,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","USA","United States of America","2016","2016",421966516.68373,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","DZA","Algeria","2017","2017",2730711.73223,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2011","2011",4120645.67466,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2012","2012",4575178.75611,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2013","2013",4564024.79287,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2014","2014",4264409.12738,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2015","2015",4538279.37521,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARG","Argentina","2016","2016",3865420.09434,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2011","2011",48570.20464,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2012","2012",45974.48657,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2013","2013",44232.28135,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2014","2014",49815.83983,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2015","2015",53220.2649,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2016","2016",49706.9764,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","ARM","Armenia","2017","2017",52209.78587,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2011","2011",271297.14902,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2012","2012",281777.65093,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2013","2013",291733.22743,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2014","2014",297700.62068,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2015","2015",318972.42201,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2016","2016",286905.03608,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","AZE","Azerbaijan","2017","2017",257749.37556,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2011","2011",981149.75326,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2012","2012",951633.89228,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2013","2013",970136.11738,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2014","2014",765184.87891,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2015","2015",727894.48042,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2016","2016",710409.19173,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BLR","Belarus","2017","2017",853372.30757,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2012","2012",74625.79468,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2013","2013",92496.93212,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2014","2014",74904.92312,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2015","2015",65614.59509,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2016","2016",66857.55203,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BIH","Bosnia and Herzegovina","2017","2017",63633.19235,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BWA","Botswana","2012","2012",67337.18292,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BWA","Botswana","2013","2013",158524.82752,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2011","2011",30188192.50802,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2012","2012",30425594.64719,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2013","2013",33255954.9391,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2014","2014",35500364.54015,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2015","2015",36201109.8182,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BRA","Brazil","2016","2016",32945238.12046,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2011","2011",503766.74106,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2012","2012",572971.45818,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2013","2013",606689.48663,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2014","2014",769682.36061,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2015","2015",963337.1003,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BGR","Bulgaria","2016","2016",813461.11563,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","BFA","Burkina Faso","2014","2014",54963.54223,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2011","2011",925431.39492,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2012","2012",1004499.61096,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2013","2013",1121582.13709,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2014","2014",1101090.61717,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2015","2015",1143382.14799,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHL","Chile","2016","2016",1102597.11273,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2011","2011",220646640.5998,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2012","2012",255463636.10226,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2013","2013",287471297.51995,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2014","2014",313244360.55356,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2015","2015",340705573.5461,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CHN","China","2016","2016",372695780.76578,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2011","2011",976962.69992,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2012","2012",1159397.90208,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2013","2013",1412347.13008,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2014","2014",1666549.63373,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2015","2015",1626599.3462,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2016","2016",1533782.66711,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","COL","Colombia","2017","2017",1412778.05294,,
"EXPPPP_CONST","GERD in '000 PPP$ (in constant prices - 2005)","CRI","Costa Rica","2011","2011",256731.56932,,
